household_id,ethnicity,gender_head,disability,age_band,religion,nationality,immigration_status
e729edb1-0728-48a2-8974-bb59919276b8,not_disclosed,female,no,46-55,other,rwandan,n/a
ef90eeac-6740-4bae-8b43-0b07748962eb,not_disclosed,female,no,26-35,christian,rwandan,n/a
b490728b-515c-4734-bdfe-36b473863427,not_disclosed,male,no,26-35,christian,rwandan,n/a
a8cb5bc6-eeb8-4c18-8976-d1d1ea283446,not_disclosed,female,no,26-35,christian,rwandan,n/a
2c7b1ef4-3b57-4b5a-b8ae-864f1a33ccc7,not_disclosed,male,no,18-25,christian,rwandan,n/a
2a5124ce-3a9f-49fd-9a43-c1db7fb476f6,not_disclosed,male,no,56-65,christian,rwandan,n/a
b2585836-23c2-4659-af9a-043ad3eb8568,not_disclosed,male,no,26-35,christian,rwandan,n/a
00180d2e-1996-4fc5-b349-3221cd1f3472,not_disclosed,male,no,56-65,christian,rwandan,n/a
0e7f4621-8459-4c82-b2f1-496cc5d9e774,not_disclosed,male,no,36-45,christian,rwandan,n/a
d71be19e-7027-4b6e-9259-8988f375e6c2,not_disclosed,male,no,66+,christian,rwandan,n/a
b1c00894-f6c5-46a9-b427-0d19628fffc3,not_disclosed,female,no,46-55,christian,rwandan,n/a
776bf095-685a-458c-8fe0-bab3436a09b5,not_disclosed,male,no,26-35,christian,rwandan,n/a
e254770d-74f3-4662-bf8b-e938348b554e,not_disclosed,male,no,56-65,christian,rwandan,n/a
d8fa5ff5-1dd9-418d-8eb9-7dd629101db3,not_disclosed,male,no,66+,christian,rwandan,n/a
98e83d2c-b14c-4ae4-9519-c2c74798fd12,not_disclosed,female,no,36-45,christian,rwandan,n/a
c93b6a87-9dcf-419b-baae-b748d1ff2e18,not_disclosed,female,no,46-55,christian,rwandan,n/a
577087d6-b6ec-4ed9-8aab-0049268471db,not_disclosed,male,no,26-35,christian,rwandan,n/a
181efb7c-0ceb-45ef-a56e-6203b635ac57,not_disclosed,male,no,26-35,christian,rwandan,n/a
c2c9e256-19c3-4251-a73d-2d3482f80386,not_disclosed,male,no,66+,christian,rwandan,n/a
8e22f300-3b7a-4b73-ae52-bcb870c273b5,not_disclosed,female,no,18-25,christian,rwandan,n/a
ba8b8764-1309-4c44-96ed-69d1ecabbbc8,not_disclosed,male,no,56-65,none,rwandan,n/a
db33f222-4224-4129-90d0-d1486e1199bb,not_disclosed,male,no,46-55,christian,rwandan,n/a
1336e42b-8180-4de7-a02c-f200dd3717ae,not_disclosed,male,no,26-35,muslim,rwandan,n/a
6ce1bff0-6fcb-40b8-8582-ee98c57e239f,not_disclosed,male,no,46-55,christian,rwandan,n/a
0ba4dfb5-ae2c-4b86-9a47-b40eeff1ea38,not_disclosed,male,no,26-35,christian,rwandan,n/a
3317eb13-b636-4c08-8110-a5880b79911c,not_disclosed,male,no,26-35,christian,rwandan,n/a
03702b1a-4da7-4c5a-98b3-205517a482fc,not_disclosed,male,yes,26-35,muslim,rwandan,n/a
0d308233-a575-45a8-b918-befee503d469,not_disclosed,male,no,56-65,christian,rwandan,n/a
fffbeb77-0b05-48ba-9d80-8ae607321790,not_disclosed,male,no,36-45,christian,rwandan,n/a
65b45b43-3784-4f66-8a4e-d7221b9be4e5,not_disclosed,male,no,66+,christian,rwandan,n/a
01060b13-28b8-4b96-8288-568e38982bf3,not_disclosed,female,no,18-25,christian,rwandan,n/a
e5d05173-3f64-411c-ad88-30f69dfc4588,not_disclosed,male,no,36-45,christian,rwandan,n/a
2563ac74-2d6a-45e5-8df4-b6b4c3b1c813,not_disclosed,male,no,36-45,christian,rwandan,n/a
20fbf862-d820-4791-9f2d-c70770621bd7,not_disclosed,female,no,26-35,christian,rwandan,n/a
a971e1cf-94d7-478b-a96e-7a7c6dc52b8f,not_disclosed,female,no,26-35,christian,rwandan,n/a
2ea2d869-7e64-4da0-97ab-2efbedb94bc0,not_disclosed,female,no,56-65,christian,rwandan,n/a
39dc23f0-4c21-4b8c-b847-472778bfa937,not_disclosed,male,no,46-55,christian,rwandan,n/a
62153a9e-67c8-425b-9ed8-0862cf02d255,not_disclosed,male,no,56-65,christian,rwandan,n/a
00c1caba-857d-445c-9cef-5935d49b7164,not_disclosed,male,no,56-65,christian,rwandan,n/a
243e0314-3a26-42a0-adc8-979781d7e360,not_disclosed,male,no,36-45,christian,rwandan,n/a
4cb807ab-92e0-413d-ae1e-cb3fc1a227ce,not_disclosed,male,no,36-45,christian,rwandan,n/a
c2420a34-3cf9-40e2-8b6d-45cd5d32ccb1,not_disclosed,female,no,18-25,christian,rwandan,n/a
6b1b5d18-124b-43cd-bd98-b43bafb29bc8,not_disclosed,male,no,66+,christian,other,n/a
c4ea7bb0-a5df-4c36-9cbb-ea7b23af7479,not_disclosed,male,no,36-45,christian,rwandan,n/a
96c260b4-950a-43ec-86fb-f9d50e237654,not_disclosed,female,no,66+,other,rwandan,n/a
a0622d64-e667-42d1-abdf-a2453f525e3a,not_disclosed,male,no,26-35,christian,rwandan,n/a
b117b5c8-495c-4516-86a8-a123d4acbe4d,not_disclosed,male,no,36-45,christian,rwandan,n/a
ab05bbd3-80c5-4f0d-82c7-ad6343760c06,not_disclosed,male,no,36-45,christian,rwandan,n/a
01ff0e8b-c9ec-44a3-8725-42387d07d2d1,not_disclosed,female,no,66+,christian,rwandan,n/a
3b0b59a6-e7c1-41da-a92f-034ea29d41bb,not_disclosed,female,no,26-35,christian,rwandan,n/a
501f1531-5cb6-4b35-98b4-c128dfcf3028,not_disclosed,male,no,26-35,christian,rwandan,n/a
18d49870-5083-4fa6-a7bc-8acc93348a94,not_disclosed,male,no,18-25,christian,rwandan,n/a
2798a0f4-2b83-4f10-9a8b-d71fa49523e2,not_disclosed,female,no,18-25,christian,rwandan,n/a
44829411-12b9-423b-8132-010a8e4ff81f,not_disclosed,male,no,36-45,christian,rwandan,n/a
29587722-0db1-4eb0-96e2-68d9a1a5cfe3,not_disclosed,male,no,26-35,christian,rwandan,n/a
55c0e83a-c6bf-4c7e-a3d8-eae1e834039c,not_disclosed,male,no,66+,christian,rwandan,n/a
a7466319-4588-4313-8f98-3a2883f6347d,not_disclosed,male,no,66+,christian,rwandan,n/a
a3a31d0d-537b-49d0-b624-e21c81b04049,not_disclosed,male,no,66+,christian,rwandan,n/a
e7e7c5a9-2d3a-40ac-836d-4ab3ee39bef1,not_disclosed,female,no,56-65,christian,rwandan,n/a
976c6a7f-9772-416a-9f2d-8c68fe8b4a24,not_disclosed,male,no,36-45,christian,rwandan,n/a
92404703-348a-4f33-a902-f001632dc0a6,not_disclosed,female,no,36-45,christian,rwandan,n/a
3f56b52c-0ec1-4f0e-898d-fdc117f11b55,not_disclosed,male,no,36-45,christian,rwandan,n/a
e982cdef-a3e2-4d9c-98fd-bcef2f52fe68,not_disclosed,female,no,46-55,christian,rwandan,n/a
0765bb01-ecb3-4393-98e7-50303396fe06,not_disclosed,male,no,26-35,christian,rwandan,n/a
517f8ac2-cded-4b6d-b875-f9873b01e80a,not_disclosed,male,no,26-35,christian,rwandan,n/a
56a34421-2bf4-4a93-adff-fe5f31724219,not_disclosed,male,yes,18-25,other,rwandan,n/a
e328603c-e0eb-4518-97cf-156523ef04b0,not_disclosed,female,yes,66+,christian,rwandan,n/a
5f57f282-7a97-47f0-bc1d-214db1ae27b5,not_disclosed,male,no,46-55,christian,rwandan,n/a
da5307c4-19a8-498f-9219-b9c90099d1ae,not_disclosed,male,no,26-35,christian,rwandan,n/a
56247cab-fef2-41bb-8e1a-c7573ad25f77,not_disclosed,male,no,26-35,none,rwandan,n/a
f3238569-1367-4ab5-85de-8f592c4a77d8,not_disclosed,male,no,36-45,christian,rwandan,n/a
6877e43b-c57f-40b6-ad95-5c3b72decf0f,not_disclosed,male,no,66+,christian,rwandan,n/a
40b4e86b-53ba-4016-b66a-8cf131fc2f61,not_disclosed,male,no,18-25,christian,rwandan,n/a
2e95abe5-77ce-4b45-b950-adfe989f0477,not_disclosed,male,no,66+,other,rwandan,n/a
e526dd5a-fb91-4864-a3d7-da02b159b12b,not_disclosed,male,no,66+,christian,rwandan,n/a
d5d1d98c-d49c-4474-8401-c3f7155454ce,not_disclosed,female,no,36-45,christian,rwandan,n/a
aeef87d8-9c14-4ff1-a3fb-4ac9b72b4257,not_disclosed,female,no,26-35,christian,rwandan,n/a
845d7519-c90f-413f-8d89-b6122ffebe93,not_disclosed,male,no,26-35,other,rwandan,n/a
39aad69f-8e0d-49a7-9a03-e2c902c0da31,not_disclosed,male,no,46-55,christian,rwandan,n/a
75b11024-d55d-4960-9afb-5d1441e8b76a,not_disclosed,male,no,56-65,christian,rwandan,n/a
d2eafffe-681d-483e-beb0-f4d9520c9292,not_disclosed,male,no,36-45,christian,rwandan,n/a
65955885-0413-43c6-8354-ce6ae54cf5b2,not_disclosed,female,no,56-65,christian,rwandan,n/a
6a927c2e-4745-4ac9-b3b4-202c019c4cad,not_disclosed,female,no,46-55,christian,rwandan,n/a
a36d5e4e-bf89-4298-9d7d-70f59624a4a4,not_disclosed,male,no,26-35,christian,rwandan,n/a
630f7453-9bd7-402b-8baf-b49d430a74de,not_disclosed,female,yes,26-35,christian,rwandan,n/a
01a6bab0-449b-4827-83cb-eb2a8c1f7b99,not_disclosed,female,no,66+,muslim,rwandan,n/a
1c82c575-bf65-4dd8-b04e-7ce66438998d,not_disclosed,male,no,56-65,christian,rwandan,n/a
3c938648-b3cd-47c5-b9d0-4d7f57c52816,not_disclosed,male,no,56-65,christian,rwandan,n/a
b2324a61-615c-4116-8368-7fd8d3ca6b9a,not_disclosed,female,no,46-55,muslim,rwandan,n/a
b197d4a7-3f6d-4352-ba6a-f3a9667bba4f,not_disclosed,male,no,36-45,christian,rwandan,n/a
c573d2ca-b99e-4be7-981f-67013727c078,not_disclosed,male,no,56-65,muslim,rwandan,n/a
6e508e63-16a2-4c52-8f20-a979619a7fce,not_disclosed,male,no,36-45,christian,rwandan,n/a
2ca2ccd9-1a42-4ed8-acd1-1b459ef41811,not_disclosed,female,no,26-35,none,rwandan,n/a
525fb10d-fe74-4833-adc7-69687c288062,not_disclosed,male,no,36-45,christian,rwandan,n/a
3b0674a3-1ac3-4d5e-acae-9d3a353f78a8,not_disclosed,male,no,46-55,christian,rwandan,n/a
72e2cc2e-2d9f-4bb2-89f0-a1c8434cda66,not_disclosed,male,no,56-65,christian,rwandan,n/a
3c26c95d-d772-472b-8923-3e0c4c38e31a,not_disclosed,male,no,36-45,christian,rwandan,n/a
578f5c1d-11d9-4425-978d-36b8716542e4,not_disclosed,male,no,36-45,christian,rwandan,n/a
8a487b22-0f52-4499-9c26-f8c4f0e49423,not_disclosed,female,no,46-55,christian,rwandan,n/a
eb5106b3-2b37-4df2-a7c2-bfe65c6000da,not_disclosed,male,no,46-55,christian,rwandan,n/a
76b6613f-924e-4608-9a87-50da81db4374,not_disclosed,female,no,66+,christian,rwandan,n/a
0ca65ca5-ff67-4118-9b4a-120cb4639011,not_disclosed,male,yes,46-55,other,rwandan,n/a
d0c56668-39eb-461a-9179-f32e884cc718,not_disclosed,female,yes,46-55,other,rwandan,n/a
f3c07381-2cd4-4a41-9ff9-642a9c1e07ff,not_disclosed,male,no,36-45,christian,rwandan,n/a
95c96e3a-8b3e-44a6-854d-1fe02bc4ae5f,not_disclosed,female,no,46-55,christian,rwandan,n/a
41dc4b98-a6e7-4a4f-bd1b-e75a3897db33,not_disclosed,female,no,66+,muslim,rwandan,n/a
378664ff-5b30-44b6-98f3-cd1706fd1c36,not_disclosed,female,no,46-55,christian,rwandan,n/a
04cc7db0-158f-4215-a109-68a84b5bc090,not_disclosed,male,no,36-45,christian,rwandan,n/a
ddb4c0b3-dc60-41ff-bb7d-5f4a842d8f3a,not_disclosed,female,no,66+,christian,rwandan,n/a
eed324f8-151b-4c68-a86f-4a37e0b350b6,not_disclosed,male,no,26-35,christian,rwandan,n/a
e3834ba4-c192-441e-b7bc-49e07ae1f5e5,not_disclosed,female,no,18-25,christian,rwandan,n/a
59583c9a-8bc3-4477-afa9-ec8d09d33c33,not_disclosed,male,no,56-65,other,rwandan,n/a
b62a2354-4c3e-4e86-8ff4-d14ab23712fe,not_disclosed,male,no,36-45,christian,rwandan,n/a
8da1b6f2-dd79-46bd-aa39-d55777b57fe3,not_disclosed,female,no,36-45,christian,rwandan,n/a
dede3189-0a61-40da-a9aa-2d3938e4141c,not_disclosed,female,yes,26-35,christian,rwandan,n/a
14430ffc-2d01-4bb3-b2b8-c69200c3cf79,not_disclosed,male,no,26-35,christian,rwandan,n/a
c345b048-0d93-48d7-bc11-868d4a7c577c,not_disclosed,male,no,66+,christian,rwandan,n/a
be29982c-7a9e-4ec8-820f-4dc7d3601f88,not_disclosed,male,no,66+,christian,rwandan,n/a
61d7a5bb-e741-4d3f-b245-94794afee330,not_disclosed,male,no,36-45,christian,rwandan,n/a
303340c4-d11f-4dbe-90b6-1436af06ee29,not_disclosed,male,no,66+,christian,rwandan,n/a
d5da67e9-70a0-4ffa-aab0-c6067612fcd3,not_disclosed,male,no,26-35,christian,rwandan,n/a
3f3ea494-00e5-466a-bc12-7f300745de5d,not_disclosed,female,no,66+,christian,rwandan,n/a
612bf378-927b-4f81-8397-814baae99d5e,not_disclosed,male,no,46-55,christian,rwandan,n/a
8299a8af-cd9c-4805-8852-d127256019ac,not_disclosed,male,no,56-65,christian,rwandan,n/a
d9c700c7-18cf-4d5e-af5e-15e2d55fd404,not_disclosed,female,no,26-35,christian,rwandan,n/a
5e026f46-bef9-44ed-b9ab-644d1345acbf,not_disclosed,male,no,56-65,christian,rwandan,n/a
7dcb2edf-25f5-482c-8636-f5d510a54f38,not_disclosed,male,yes,26-35,christian,rwandan,n/a
1d91f96c-5cc4-4606-a530-5134bae6a266,not_disclosed,male,no,26-35,muslim,rwandan,n/a
0118a1ed-63e5-4680-b8a2-dbbb8c553441,not_disclosed,male,no,26-35,christian,rwandan,n/a
0bba7ac7-955f-4a1c-b0ec-5962c0a6b683,not_disclosed,male,no,66+,christian,rwandan,n/a
555472ec-fefd-4f96-9a08-81ef9acb9dff,not_disclosed,female,no,36-45,christian,rwandan,n/a
bb82a507-d1e7-4ece-9893-008b4c460d75,not_disclosed,female,no,18-25,christian,rwandan,n/a
72541334-7d80-4c87-8368-5e76c305ff17,not_disclosed,male,no,26-35,christian,rwandan,n/a
c89e630a-89fe-418f-b10f-5f07d707aadf,not_disclosed,male,no,46-55,christian,rwandan,n/a
5bf3a95b-037b-473b-8bdd-59447bf96f93,not_disclosed,male,no,66+,christian,rwandan,n/a
731a659a-0496-4f7e-8b4a-be0cc00a954a,not_disclosed,male,no,36-45,christian,rwandan,n/a
0a3a75d1-5c36-4153-bfcb-a1a111da4be4,not_disclosed,male,no,56-65,christian,other,n/a
ac5d2527-4a76-4c26-87c9-02931774d7ad,not_disclosed,male,no,26-35,none,rwandan,n/a
784872dc-d16e-4085-9b74-6326adac8023,not_disclosed,female,no,26-35,christian,rwandan,n/a
ba3c32be-6f67-4376-ab7b-cca6736d6c31,not_disclosed,female,no,56-65,christian,rwandan,n/a
d8006156-9610-4296-91f7-52f6d94b42c5,not_disclosed,male,no,46-55,christian,rwandan,n/a
9e41797e-2c13-4dfe-acde-6905fa3ffc4f,not_disclosed,male,no,46-55,christian,other,n/a
619280c4-86a5-4e95-aed6-f6892a5c43d4,not_disclosed,male,no,18-25,christian,rwandan,n/a
ac2bdd94-881c-49ee-b3f5-3fff4f782b47,not_disclosed,female,no,26-35,muslim,rwandan,n/a
8683b97d-7afd-4527-b42e-8421b528ce0b,not_disclosed,male,no,66+,christian,rwandan,n/a
bfcc942d-88a1-4e90-bb5e-3b19e15b6a37,not_disclosed,male,no,46-55,christian,rwandan,n/a
59fe5e5e-5006-4141-8da4-9ff3f7d3a40c,not_disclosed,male,no,18-25,other,rwandan,n/a
3877a352-31e7-482e-8e2d-bf691f7739e9,not_disclosed,male,no,56-65,christian,rwandan,n/a
35ec59fb-fad9-4e3e-905b-81d54620e05f,not_disclosed,male,no,66+,christian,rwandan,n/a
ca305899-5be7-4a1e-a8bb-4b4ea1ff3efd,not_disclosed,male,no,46-55,christian,rwandan,n/a
a89d7d3e-1b92-4efa-ac70-2a8bf4343b77,not_disclosed,male,no,46-55,christian,rwandan,n/a
da1a9b3b-4429-46ba-8258-0ad3c2f54bc2,not_disclosed,female,no,26-35,christian,rwandan,n/a
33b2e838-f8c5-4f31-8954-20b50bb7aaf4,not_disclosed,male,yes,26-35,christian,rwandan,n/a
f8d25283-bfe7-40b1-a967-cd33d2a65dc1,not_disclosed,male,no,36-45,christian,rwandan,n/a
25626328-4140-43bc-9542-9eb333448aff,not_disclosed,male,no,36-45,christian,rwandan,n/a
73c8d870-adaa-4f7d-8bc8-b744fec307fb,not_disclosed,male,no,46-55,christian,rwandan,n/a
6d39da2b-89be-4f9a-9324-1f501a37d8ba,not_disclosed,male,no,56-65,christian,rwandan,n/a
52297028-453a-42bf-866a-f4907b184a3b,not_disclosed,male,no,36-45,christian,rwandan,n/a
7c919038-0150-4527-a5d1-ea14d3b402ee,not_disclosed,male,no,36-45,christian,rwandan,n/a
5512d9eb-72a2-46e7-b4f2-79f9b6dbf48c,not_disclosed,male,no,46-55,christian,rwandan,n/a
feb31495-6f6d-40e6-b6ae-240984c6169c,not_disclosed,male,no,26-35,christian,rwandan,n/a
17010589-aee3-4757-afce-e62e852a0274,not_disclosed,male,no,18-25,christian,rwandan,n/a
d8c235ef-de22-4d7b-aabf-fa27f7562ebb,not_disclosed,male,no,26-35,none,rwandan,n/a
e6a73d0e-f5fb-4ce9-90e8-ec521a347500,not_disclosed,male,no,46-55,muslim,rwandan,n/a
5da6344c-b83b-4b0e-b394-455dea067bee,not_disclosed,female,no,18-25,christian,rwandan,n/a
a0711d5a-360d-43ec-9ac0-0c1a4b917d24,not_disclosed,male,no,36-45,christian,rwandan,n/a
453798db-4d1f-4f1a-8ab5-68b91838c88e,not_disclosed,male,no,18-25,christian,rwandan,n/a
a1a5ec10-8109-44a0-a9d9-d6c3aa8bc679,not_disclosed,male,no,36-45,christian,rwandan,n/a
c902fa3e-e31b-4877-af15-1846eb35e25f,not_disclosed,male,no,56-65,muslim,rwandan,n/a
dd63597e-b346-4e2e-af49-64fe9bd00ca1,not_disclosed,male,no,36-45,christian,rwandan,n/a
4b668966-a3cf-436d-a64e-8e6ca71a7ab2,not_disclosed,female,no,26-35,christian,rwandan,n/a
e4582b9d-c4f9-4beb-a32b-547ffbbc1039,not_disclosed,male,no,36-45,other,rwandan,n/a
893f1a36-61ad-4380-ab0f-6f5b82af4fc4,not_disclosed,female,no,66+,other,rwandan,n/a
55558ddf-88de-42aa-b04c-aa5718e92d39,not_disclosed,male,yes,46-55,christian,rwandan,n/a
3a555397-d5c4-4c27-97cb-193dca55df81,not_disclosed,male,no,26-35,none,rwandan,n/a
fad8c25a-af9a-4a79-b9e0-ff53984891ed,not_disclosed,female,yes,18-25,christian,rwandan,n/a
497c7812-4d0a-4b9a-9c62-e886a3dd56a5,not_disclosed,male,no,18-25,other,rwandan,n/a
d9a03133-f283-413f-ab53-a274babce0cd,not_disclosed,male,yes,56-65,muslim,rwandan,n/a
befc7ad7-97b6-4760-8c24-fe92d9cc21f9,not_disclosed,female,no,36-45,christian,rwandan,n/a
5c7f8a7f-8540-431d-862d-076bd427515e,not_disclosed,female,no,56-65,christian,rwandan,n/a
0c191654-3a5b-4038-a8a6-06718cf3fef3,not_disclosed,female,no,56-65,christian,rwandan,n/a
68b0e55e-53a4-4403-b7c8-8754fba12e71,not_disclosed,male,no,26-35,christian,rwandan,n/a
1bc7918b-476d-48f5-9df7-6a5fbf388f80,not_disclosed,male,no,56-65,other,rwandan,n/a
cace1837-f6ae-4cac-be14-a4d332aa3fc7,not_disclosed,male,no,26-35,christian,rwandan,n/a
bf4008d2-7cff-4842-996d-e59d0450addb,not_disclosed,male,no,46-55,none,rwandan,n/a
4f01903e-b1fc-44cf-9caa-8b62b5e0feff,not_disclosed,female,no,36-45,none,rwandan,n/a
601ef300-2749-40ee-b36c-b5894acffee5,not_disclosed,female,no,66+,christian,rwandan,n/a
b7a5d2f7-9ad8-4bc7-a748-5aed045f4ebb,not_disclosed,female,no,46-55,christian,rwandan,n/a
126d215b-5757-4847-9ecb-ee1508ca8406,not_disclosed,male,no,46-55,christian,rwandan,n/a
4ac7469f-5686-4479-a9f7-839070c45ee1,not_disclosed,male,no,36-45,christian,rwandan,n/a
2bdadc49-a737-4147-9e65-bb1ca0027281,not_disclosed,male,no,36-45,muslim,rwandan,n/a
80c64ae6-42bb-425b-955c-a93dd248a59c,not_disclosed,female,no,46-55,none,rwandan,n/a
5a20e695-60db-4524-aa9d-4c157d9070e3,not_disclosed,male,no,36-45,muslim,rwandan,n/a
3dfc0fd3-7f4f-4807-abdb-d30e454f1d17,not_disclosed,male,no,26-35,christian,rwandan,n/a
2bd38079-377d-4170-af00-29421486965f,not_disclosed,male,no,26-35,christian,rwandan,n/a
f0c06ed1-68ea-4922-aa1c-a9806c0c0b55,not_disclosed,female,no,26-35,christian,other,n/a
94117c8c-8b27-47b2-a048-62f6d5169cda,not_disclosed,male,yes,56-65,christian,rwandan,n/a
e751ec27-71af-4fa3-a3e4-31afd92f3e4b,not_disclosed,female,no,66+,christian,rwandan,n/a
724d2e64-a654-4681-98b1-0ef02b3d5c5b,not_disclosed,female,yes,46-55,christian,rwandan,n/a
83f0b7eb-2424-4e71-8c4d-8d4dc3d4b73f,not_disclosed,male,no,36-45,christian,rwandan,n/a
29c10785-a5df-42b8-8e70-b6655f607b5f,not_disclosed,female,no,46-55,other,rwandan,n/a
d85b266d-773f-4bba-baa2-1496449008c7,not_disclosed,male,no,46-55,christian,rwandan,n/a
502adf95-87a1-40c6-aad2-1175681b118a,not_disclosed,male,no,46-55,christian,rwandan,n/a
a977bd16-89b4-4631-ad23-7a61ba1d73c5,not_disclosed,female,no,18-25,christian,rwandan,n/a
6f3d1b4e-2c79-46af-9e33-87914bc00bf7,not_disclosed,female,no,26-35,christian,rwandan,n/a
0a5ff400-4731-4e65-8111-38e80c5b50fa,not_disclosed,female,no,66+,christian,rwandan,n/a
f75a68b1-3eb8-460c-af4d-7ecb0e32731d,not_disclosed,female,no,26-35,christian,rwandan,n/a
8258059c-4a7e-4d00-92f8-d56298446146,not_disclosed,male,no,36-45,christian,rwandan,n/a
2f915c9a-6415-48a6-bccf-a525eecba37f,not_disclosed,male,no,46-55,christian,rwandan,n/a
d98ff0b3-35a9-4953-be2f-55424ef5756d,not_disclosed,female,no,18-25,christian,rwandan,n/a
ab80dc55-9df4-4be3-875d-985c798116da,not_disclosed,male,no,56-65,christian,rwandan,n/a
7e1cd532-9d21-4a82-9cb2-74d001bcae75,not_disclosed,female,yes,66+,christian,rwandan,n/a
c8479e0a-6af5-43d9-8afa-2fb15438b4c5,not_disclosed,male,yes,56-65,christian,other,n/a
195432ff-dca5-47ae-8ab3-f5495caf95df,not_disclosed,male,no,66+,christian,rwandan,n/a
83c24062-1b4c-49e7-b99d-fa4aaeaf5dc9,not_disclosed,male,no,26-35,christian,rwandan,n/a
328802d3-4be3-4323-9fba-d2b1beaea32c,not_disclosed,female,no,26-35,christian,rwandan,n/a
3ae25b29-2d64-49c5-8dc7-a5cc086ee9b0,not_disclosed,female,no,56-65,christian,rwandan,n/a
677fc5d0-cc00-452d-8df3-bd41d40e2042,not_disclosed,male,no,36-45,christian,rwandan,n/a
f114f0a8-5ae6-4999-9204-d6831c4ce5d0,not_disclosed,female,no,26-35,christian,rwandan,n/a
eb31bc5d-6562-4f2a-8931-d641c3f2aa99,not_disclosed,male,no,18-25,christian,rwandan,n/a
5db25609-e835-4a3a-892e-ab48e2bcc077,not_disclosed,female,no,66+,christian,rwandan,n/a
bcc87980-f137-4962-8912-ed2202a1ed0a,not_disclosed,male,no,56-65,christian,rwandan,n/a
c138e7c6-ee89-4389-ae3a-d9fd6169384c,not_disclosed,male,no,46-55,christian,rwandan,n/a
2b4dc2c9-6345-491e-b75c-6a44fe0c70ad,not_disclosed,male,no,36-45,christian,rwandan,n/a
3c02ee81-bd7b-40a6-bb87-4be9de9778df,not_disclosed,male,no,46-55,other,rwandan,n/a
c334c178-5df6-448b-bf9c-9fa80ef7661a,not_disclosed,female,yes,46-55,christian,rwandan,n/a
2cb34c90-3631-4c29-990a-d0088471ac4c,not_disclosed,male,no,36-45,christian,rwandan,n/a
4e7a5382-4418-419d-b463-b57b7b494692,not_disclosed,male,no,36-45,christian,rwandan,n/a
6b065065-afa6-4819-8bf0-1996ca449ff5,not_disclosed,male,no,26-35,christian,rwandan,n/a
05267820-0157-4c0b-bcdd-3250e342d7ed,not_disclosed,male,no,36-45,christian,rwandan,n/a
57017327-c4bd-4eb9-8ac0-fbbb52f71759,not_disclosed,male,no,26-35,christian,rwandan,n/a
523252ae-295d-4128-935a-27f463133d69,not_disclosed,female,no,66+,christian,rwandan,n/a
491f138e-4be9-430c-ac6e-d12742db2705,not_disclosed,female,no,26-35,christian,rwandan,n/a
776212dc-621f-4beb-ae4f-4518dd54e47b,not_disclosed,male,no,56-65,christian,rwandan,n/a
e81f3351-11eb-4d1a-9cf8-016855bf3823,not_disclosed,male,no,36-45,christian,rwandan,n/a
d221028f-364e-4254-8550-bd94195d15ca,not_disclosed,male,no,46-55,christian,rwandan,n/a
0642ba6c-efb5-47c7-bb1a-e729e3e55b37,not_disclosed,male,no,56-65,christian,rwandan,n/a
d1593d65-c6ec-40d8-9e8e-4115bfc176be,not_disclosed,male,no,36-45,christian,rwandan,n/a
7ce86511-e1c5-4533-bf95-e330ee1768a3,not_disclosed,male,no,26-35,none,rwandan,n/a
692a862a-f556-452b-ae61-6614b480f93a,not_disclosed,female,no,36-45,other,rwandan,n/a
e165a7b8-f88f-49fe-9f90-a4cab723dc51,not_disclosed,male,no,18-25,christian,rwandan,n/a
df237ba0-599a-48f0-87e4-7e3f6068f6ce,not_disclosed,male,no,36-45,christian,rwandan,n/a
ea59eb4c-00df-4a05-b3a2-9685fa9adabe,not_disclosed,male,no,36-45,christian,rwandan,n/a
91a647a2-be00-472e-9e19-e845c03061a3,not_disclosed,male,no,36-45,christian,rwandan,n/a
d6da00a4-8dc9-4703-bd2f-bb0033fc16d7,not_disclosed,female,no,36-45,christian,rwandan,n/a
89055de1-7caf-46cf-a812-af4ecadf6741,not_disclosed,male,no,26-35,christian,rwandan,n/a
08f51768-00a3-4662-9122-ede7c1ce6811,not_disclosed,female,no,18-25,christian,rwandan,n/a
23bbf413-1dfb-4949-9693-dbb0ae21085c,not_disclosed,male,no,26-35,christian,rwandan,n/a
2ca4cedd-0bbc-49fd-8ab5-ba2a3c945ba1,not_disclosed,male,no,66+,christian,rwandan,n/a
6b780089-463b-45c5-bfa6-c8df081a7b23,not_disclosed,female,no,56-65,christian,rwandan,n/a
d1758b60-ae80-499b-b0d7-2a0dd12e11b0,not_disclosed,female,no,26-35,christian,rwandan,n/a
9d4d79a4-a233-4bb9-88dc-48c7a5d155fc,not_disclosed,male,no,26-35,christian,rwandan,n/a
50881005-215c-4091-a088-d84e5870380a,not_disclosed,male,no,66+,christian,rwandan,n/a
6f0a74ae-e0ce-47cc-ba88-6143bb96409e,not_disclosed,female,no,18-25,christian,rwandan,n/a
fbaa9f17-1e94-49eb-bc44-ca6374a4765d,not_disclosed,male,no,66+,christian,rwandan,n/a
f95ab214-0323-45bd-b275-5c21e66a25fb,not_disclosed,female,no,36-45,christian,rwandan,n/a
4ad2c318-f60f-4238-a119-4985a11e0c83,not_disclosed,male,no,26-35,christian,rwandan,n/a
edba4b7c-ddbd-484a-bd19-a3877e7f56b6,not_disclosed,male,no,66+,other,rwandan,n/a
