award_id,application_id,household_id,award_amount,award_date,need_category,outcome_followup_days
582,1832,a00e62e2-22dc-435f-9bc3-02a974f3da9b,3000,2025-09-08,food,
583,2013,d73aeec1-bcd1-471c-abee-612a56fece27,15798.81,2025-09-08,education,196
584,1885,48915ece-ac2e-446f-8cd2-1794df305f19,2361.19,2025-08-26,childcare,
585,1913,338e48d1-fbd9-40cd-8c5b-89eb7f78b441,3000,2025-09-04,other,126
586,1940,089b5956-2442-4b49-ad0b-519af7ac6a76,2841.67,2025-08-27,childcare,
587,2027,a260120b-9771-402a-9d58-b08c56fc940d,147543.35,2025-10-01,childcare,
588,2109,ae4f8887-c7df-441d-9fa5-a3e3c6ace9ea,164675.49,2025-09-15,funeral,
589,2028,9f49d62e-28ea-46ee-9d75-5c1446d87e31,150543.07,2025-09-15,other,
590,2230,afd5db49-e537-4c8f-b81c-f706c2e3141d,79820.16,2025-09-23,medical,
591,2215,380834c9-d99f-4043-ab9e-d1151e74381b,104314.03,2025-09-27,medical,
592,2246,305d7c81-609b-4ae2-9127-c6375abfcf3d,138273.52,2025-09-16,funeral,
593,2213,b9a79f18-630b-4f39-98af-86d9d4199e1b,88255.45,2025-09-30,medical,201
594,2032,93b1e740-ef8b-4114-ad1d-38ea113b5719,104126.69,2025-09-30,medical,
595,2231,806c9566-4a71-466e-a83e-15151b427a96,133689.44,2025-10-09,rent_arrears,
596,2240,2facf34f-2c78-4612-9fd6-70f933629ebe,112207.83,2025-09-20,other,105
597,2052,a7eda420-6d89-45ae-ae69-479db6341a2f,66920.56,2025-10-09,food,
598,2162,328802d3-4be3-4323-9fba-d2b1beaea32c,102695.19,2025-09-17,childcare,
599,2279,bdabfa68-3c6a-4581-94d4-36c060c34710,99338.14,2025-10-08,utilities,
600,2074,bb4f0605-ec5d-4d57-ac9e-29a4bbd83f65,55797.13,2025-10-01,utilities,75
601,2200,0051170b-15bc-4190-8b67-996dc2b66723,101641.47,2025-10-15,other,
602,2140,0caae938-25d9-44a2-a86a-edd2dd4a58d7,66217.22,2025-09-26,childcare,
603,2225,ad188785-53ce-4c8f-a233-9cebca737386,56184.59,2025-09-27,medical,
604,2180,a13113d8-1ef1-4480-8139-f1c54daeb403,126722.65,2025-09-10,medical,
605,2264,ffcf3036-f081-4d07-8344-8e9d0ff7fdba,97010.78,2025-10-08,medical,211
606,2065,d0fd5310-d421-4d97-85d8-762e4a93c79d,67916.98,2025-09-14,education,
607,2145,2a5124ce-3a9f-49fd-9a43-c1db7fb476f6,77267.55,2025-09-05,utilities,
608,2108,8891bffe-594e-4cd7-9242-651740a8e987,61142.43,2025-09-17,medical,125
609,2105,a7fa9c2d-eb9b-4a45-b3e8-87b4341945b1,61607.28,2025-10-12,medical,188
610,2025,6922a7a3-5b38-409d-b1ad-0b11d4559062,68287.09,2025-09-13,medical,
611,2193,32c94ce8-9503-4147-8c1b-0ffb4e1168d4,112881.1,2025-09-27,rent_arrears,85
612,2189,d97345d3-4769-4c71-ab88-aeca02c20071,97562.29,2025-09-24,childcare,
613,2196,15e6df87-cc27-44c8-9d46-192f33ffe088,126759.93,2025-09-21,rent_arrears,187
614,2208,72adb5b8-c41c-4c88-ad57-9a26b525f341,76371.44,2025-09-20,medical,126
615,2091,18049b4f-150d-43f8-bd43-5b81ea1b608d,20327.08,2025-09-21,education,179
616,2201,7e8e095e-095f-492b-b51a-865030fd54a3,21713.3,2025-10-12,medical,
617,2126,e348e289-9361-4497-af57-404e12fed703,35624.1,2025-10-04,education,
618,2152,784872dc-d16e-4085-9b74-6326adac8023,7210.6,2025-09-11,food,231
619,2061,1659f1b6-831f-4cc1-8465-add0580c7570,2921.35,2025-10-03,food,
620,2306,c3c464e7-7fe1-483c-aea4-6cc9d5c25f64,2755.29,2025-10-03,medical,
621,2121,170e6353-d2ed-40f4-93c4-65f855c0decb,3000,2025-09-28,education,
622,2022,186907b6-3a61-456c-8bac-2a720b63e680,7255.71,2025-09-16,funeral,
623,2085,41cadde5-0d9d-43ad-8a8c-2a99769829d5,8317.01,2025-09-30,childcare,
624,2360,bd9f0e41-dd36-4323-8b4f-f0d8dd8f33c5,122579.18,2025-10-26,funeral,223
625,2316,c01fec30-ca2e-49cd-a300-4b292c8850d7,145761.86,2025-10-26,rent_arrears,
626,2474,06098582-1700-47c8-a8a2-6bfe7d908136,136076.44,2025-10-31,food,
627,2528,de66ec89-df6a-4516-84ee-e94b00498722,120140.36,2025-10-17,childcare,176
628,2477,262d3ca0-4fc9-4fc8-be3c-a1eec93f3cc1,64672.16,2025-11-04,childcare,219
629,2420,9588b03a-e4b3-4277-84f9-e4857e9eef5c,137825.14,2025-10-23,food,
630,2500,ddf5d5e4-7ca6-42b8-a72a-5eaaa8746ce9,142415.96,2025-10-27,medical,149
631,2462,2bd38079-377d-4170-af00-29421486965f,160175.96,2025-10-31,rent_arrears,
632,2332,ce37fb83-c535-4806-bc1f-dd05e39b5cef,100287.85,2025-11-03,medical,
633,2508,3365f477-0dc6-4624-92fd-c5706d316d0a,84721.78,2025-10-21,utilities,
634,2431,a9d58bf7-3c8c-4191-9472-96343bf8d489,46782.73,2025-10-17,food,
635,2369,495d4d1e-de0f-4025-ba92-38713d8d5325,48726.03,2025-10-23,funeral,
636,2505,0051170b-15bc-4190-8b67-996dc2b66723,129481.52,2025-10-29,utilities,
637,2506,16576daa-ef81-4c07-80b8-45137bab533c,127354.24,2025-10-19,food,217
638,2379,28650f6c-e032-4aa1-a306-f99f940f9a0c,104968.63,2025-10-27,funeral,
639,2584,f687880d-4cff-4e3f-b1ae-e7bdd3fe539f,52730.12,2025-11-05,food,212
640,2489,8941909a-e044-4fd7-b235-a25d8f054c62,44230.67,2025-10-12,medical,
641,2464,3c03b95d-2c3b-4d4b-9809-11fbfef61226,33639.55,2025-10-30,medical,223
642,2490,cf392770-8e13-418c-b2f3-9bc2341534e8,64668.53,2025-10-22,food,
643,2321,1f7cf221-1662-459b-9638-e3983e60ef1f,78322.85,2025-10-19,medical,137
644,2397,6e4253f2-564b-410a-ad50-44d502f369a6,106460.85,2025-10-12,education,151
645,2536,43f21e9b-2c93-4ad0-821a-ea9414f1f3c5,66227.9,2025-11-08,other,
646,2339,51a5c3f3-3f4c-46c0-9c95-4a60fc2d913c,85702.97,2025-10-11,food,126
647,2446,3317eb13-b636-4c08-8110-a5880b79911c,51237.72,2025-11-18,food,
648,2412,0c9de00c-b1cf-4da2-9c71-9f6edb2d2e59,104349.41,2025-11-01,rent_arrears,
649,2352,3efc9c11-3a05-4fee-ac9b-5a1365eebdbd,78270.5,2025-10-27,medical,154
650,2569,0ccc2362-3a34-432d-99f5-930af53e7f2b,85494.24,2025-11-08,food,80
651,2335,33ada3af-8bfd-46c8-82a8-b4e36ef56c4f,76114.79,2025-10-18,food,
652,2495,ad1baf40-405f-4121-be91-ac01e5835e04,76204.95,2025-11-09,education,69
653,2365,f028d01f-c105-40b2-b665-d97d9f5773ab,41613.72,2025-11-04,medical,
654,2396,da5f0d65-2583-4b2e-9765-a91b316c80e3,36457.75,2025-10-17,medical,214
655,2491,5a0eaf79-5947-4ded-b5cc-feb49599eea1,44353.78,2025-11-08,food,
656,2567,8349f56c-e71d-44f0-87fe-40de22e6778b,47924.42,2025-10-10,food,206
657,2358,dca62213-f769-4d97-b4ef-56b058ff1a99,84993.37,2025-11-03,utilities,
658,2383,3628e70a-db80-4a54-a1a2-b567af4d9433,81482.77,2025-10-25,food,
659,2475,a357bd9b-8363-4691-a675-194e152e7abc,81879.41,2025-11-07,medical,
660,2414,ecfb14ef-133e-4c25-b3c4-85087d1842e1,57304.32,2025-10-30,medical,
661,2510,23869191-a0e2-4ace-b1d3-646e5e87224e,98455.71,2025-11-14,food,
662,2388,376c6437-bd5f-4c9b-acee-3bd017e1f13b,124882.25,2025-10-22,rent_arrears,
663,2518,668e14bc-e14d-4585-89b6-5e3da438252a,98598.51,2025-10-27,other,
664,2575,1827453c-9680-4cdb-9e47-c32319f5e31d,32369.27,2025-10-16,other,
665,2375,395f7447-b3e7-48b6-806a-1ba28420cc8f,48902.04,2025-10-26,food,172
666,2439,ffe54bf6-f037-4a55-a20d-722fac78e217,36122.55,2025-10-12,rent_arrears,
667,2320,216190de-0cb1-4950-a508-cb0d2385470b,32715.96,2025-11-05,food,128
668,2336,46ef5511-fcac-4ec3-a19b-09809afd4fdc,48542.71,2025-10-21,education,
669,2444,ba8b8764-1309-4c44-96ed-69d1ecabbbc8,66704.24,2025-10-25,other,
670,2535,0ba82596-a390-47c9-83f7-de5ad724a2b6,39569.97,2025-11-10,other,
671,2376,46124520-8810-4dd3-9f82-3766b0b4cb27,12107.89,2025-10-19,childcare,
672,2452,41dc4b98-a6e7-4a4f-bd1b-e75a3897db33,8867.39,2025-10-29,medical,
673,2478,8cf31a1f-180c-478e-857a-848a94de4e0e,18048.79,2025-11-01,other,
674,2473,926d6071-3c29-4968-a9e0-26b8d6cea4a6,16190.15,2025-10-16,rent_arrears,
675,2552,e48dc0cb-2cc8-4b6a-8e8d-fa6cff3b33a8,11707.75,2025-11-02,childcare,98
676,2426,fe4b9209-dc90-4087-a0ce-a9da6511d42c,2773.58,2025-11-05,medical,
677,2568,ad8651c2-14c4-4452-939f-0ab7b4b3e4f0,3000,2025-11-03,other,
678,2652,a92af4b1-7fbb-4d6b-860d-4bc7ed55d86f,123852.44,2025-12-15,food,
679,2678,6178c8fd-7785-459c-856d-2ba265253f98,183512.02,2025-11-24,funeral,
680,2857,df3e8918-2c12-4412-a5f3-916a4fdfef72,65058.31,2025-11-23,medical,
681,2834,2facf34f-2c78-4612-9fd6-70f933629ebe,141189.38,2025-12-04,other,
682,2735,6877e43b-c57f-40b6-ad95-5c3b72decf0f,56001.38,2025-11-15,childcare,144
683,2836,76251825-ef01-4550-ac7f-18c0d97f5b8a,150054.42,2025-11-06,food,
684,2798,f1c794ab-975f-49fa-aaa5-267711817af8,130779.91,2025-11-21,medical,
685,2694,8b6d3226-e83d-4c66-a25f-35986444f6e2,45427.13,2025-11-20,food,
686,2780,50d9236f-f617-47ba-bd40-f5887ae25f6e,78394.48,2025-11-18,food,
687,2754,6f0930cd-6549-4571-93cc-274bfeb695ba,85413.9,2025-11-18,food,
688,2624,89eeb55f-9874-41bf-a57d-441cea6c31b4,31045.62,2025-11-22,food,
689,2756,481e53c8-9605-4153-9c88-ae6fb2f79d8d,105982.01,2025-11-14,childcare,169
690,2856,538970b1-c02d-4c56-a70b-0a05268e929a,125576.89,2025-12-04,food,169
691,2753,3fb16853-4824-43a0-ab56-0cf865b4cf30,102519.95,2025-12-08,funeral,
692,2611,fb4c5c08-6ca2-4c15-8a1e-49b686fe791d,74591.95,2025-12-03,medical,85
693,2825,16126bcd-1e87-4ebe-8f9c-763910f03fa1,130477.4,2025-11-11,utilities,
694,2855,0a4dd91c-8215-49a0-94d8-ab8fced76429,38684.11,2025-12-15,food,
695,2783,81a7ab6d-88da-4c0a-8d70-b3b888306075,48490.69,2025-11-27,medical,
696,2623,6607aed6-a506-49ce-a36e-3026eb183d78,56273.79,2025-11-12,utilities,160
697,2618,8ccd2698-730f-4cc1-9458-ca00f9d9e447,102662.04,2025-11-14,rent_arrears,
698,2661,339316fd-e793-4859-b7b7-fb96739233aa,121844.35,2025-12-07,childcare,
699,2759,d1c09cef-835f-4d16-a825-fb7677baf6c6,100463.74,2025-11-23,other,
700,2838,5795bbbb-8757-454b-b280-51e8f6d954b5,45521.67,2025-11-28,other,
701,2817,5f5ea385-791c-42f9-ae50-d3af03ed93e4,42515.15,2025-11-29,medical,
702,2669,99333cd6-52b9-4bbd-8c27-77aedb041945,71201.32,2025-11-15,medical,
703,2828,1e206316-50ac-4fcb-be63-8b11bbb8129c,48286.42,2025-11-13,medical,
704,2851,2793a7e5-b1be-4ccb-86e3-e1bb908f2a10,73164.1,2025-11-18,utilities,
705,2811,7dd035b9-20e6-45bd-b33c-ea6af41a1a90,62643.71,2025-11-24,childcare,212
706,2801,ffe0c77a-df90-4331-8356-1c17b1c9d80f,31597.5,2025-11-13,medical,
707,2807,142fe8f1-1205-420f-8ef0-ee52db3945da,52915.45,2025-11-19,medical,146
708,2719,6968edbc-2773-430d-a3cd-28d24d9e1ee3,53835.87,2025-11-20,childcare,133
709,2682,fcbc4a8c-9426-41f3-98f5-331793cf2d18,32585.99,2025-11-10,other,130
710,2591,f450c18f-ecb5-4298-a38d-054b783eb6c1,42540.89,2025-11-27,education,
711,2810,dcc2691e-6429-4a5d-bceb-15ed0fb1683a,38096.27,2025-12-01,medical,
712,2763,5804d2a4-d21d-4470-b62a-9877cdc22c6c,97340.21,2025-12-06,education,214
713,2666,bc1889ef-491e-4365-9272-9df736736b67,41032.08,2025-12-09,food,
714,2670,dc060371-055b-4437-a7f8-0097be021121,94534.32,2025-12-08,education,
715,2738,c345b048-0d93-48d7-bc11-868d4a7c577c,51509.67,2025-11-21,education,
716,2784,27769949-a5dc-4f6b-9755-c897563086cc,60932.05,2025-12-04,other,70
717,2701,ed6f13cf-a3b5-4bac-8519-27303d851e38,80054.62,2025-12-05,utilities,
718,2877,ee339d7d-f0fb-437d-afbd-db990e08fc41,45815.76,2025-11-18,medical,
719,2662,39e70c45-ef83-44ec-b56c-4f224b7192e2,89467.81,2025-12-02,funeral,150
720,2863,b4cc72f9-e85e-491c-b96e-fbfedbef0c85,42044.05,2025-12-10,medical,
721,2764,93b2f1c9-520f-4e04-aadf-eeceab5fee22,12387.15,2025-11-29,other,
722,2687,9585cada-44fa-451e-a0f2-a760c9d43281,2588.48,2025-11-27,rent_arrears,190
723,2829,58b11084-fc6e-4ca5-8d59-b334957a9b53,20181.57,2025-12-06,food,
724,2616,f192eeda-fdf5-4745-85e9-934e7c59ea3f,5152.2,2025-11-22,medical,166
725,2865,6da4b610-3ee0-4a46-a21f-c6c1259ccafe,3000,2025-11-18,funeral,
726,2654,cc11589f-d757-40a2-b8e5-178fc8d71a0e,2979.14,2025-12-04,medical,199
727,2873,85eeaec7-4d8e-402a-97b2-5c150cebb3f3,4657.69,2025-11-26,education,100
728,2790,9da74b53-4d8f-442f-91e7-7215c94effe6,9558.32,2025-12-18,other,158
729,2896,4cad851d-f2bb-4195-b686-9a973147137f,297389.45,2025-12-30,medical,
730,3055,b2324a61-615c-4116-8368-7fd8d3ca6b9a,146657.99,2025-12-04,medical,
731,3156,3eb280f7-24e9-477d-85a3-9d8b0a3a8fc0,57510.24,2026-01-08,food,
732,3031,e7aca123-ed30-4cde-be16-11297c262921,185821.05,2026-01-03,childcare,127
733,3003,18566c56-7866-4155-a2f6-501cf8d055c3,73484.04,2025-12-24,rent_arrears,
734,2954,efc79b3b-14c7-45f2-882d-a5e9d7f8b7b8,177276.73,2026-01-09,rent_arrears,
735,3158,305d7c81-609b-4ae2-9127-c6375abfcf3d,80997.42,2025-12-11,funeral,
736,2942,bd9f0e41-dd36-4323-8b4f-f0d8dd8f33c5,124251.41,2026-01-14,other,181
737,3102,5dd00552-d31f-4f95-a528-3097805c9bec,158662.88,2025-12-09,education,
738,3052,f3238569-1367-4ab5-85de-8f592c4a77d8,103583.02,2025-12-23,food,
739,2975,e1be0c43-8ebf-4cf5-bb57-90a8da446f91,77057.2,2025-12-31,food,
740,3169,8c7b9eea-f625-4e29-826c-7150b0b4b0bd,46659.23,2025-12-25,medical,
741,3108,fdc6dc87-58c7-4abf-aa0b-114a447b416d,37720.06,2025-12-23,food,
742,3168,d32feeb8-41e3-4042-b9bf-adaf4b4e2120,68739.69,2025-12-26,food,233
743,3161,2f418013-700e-4656-bb5a-b2f881f6df68,60088.51,2025-12-25,medical,
744,3028,d5be96a9-95f7-4d05-9ea9-cd42338aa480,149088.99,2025-12-14,food,127
745,2974,e50a841c-004c-4cae-826f-44e1f7175013,51884.6,2025-12-22,education,
746,3029,0d8adf71-03f0-445c-b515-0f7bd86ce2ec,63010.93,2025-12-26,other,193
747,3155,f4d076bb-9334-498b-91ff-a2f0d24888c5,105468.01,2026-01-08,education,
748,2969,2facd465-3107-4546-bc22-0b1f810f9a77,85579.42,2025-12-09,funeral,
749,3208,f2716fa7-0b5e-46fe-93e5-ff0e82f6180b,64304.16,2026-01-06,medical,
750,3175,f90b2938-3668-4689-9cfc-a60fd0cdbd5e,125070.62,2025-12-13,medical,
751,2898,8172b720-1591-47d4-9109-f6e111831766,49771.93,2025-12-22,food,
752,3018,ecb5ad2c-3224-4414-ac06-27cb69c55bf2,82958.47,2025-12-18,medical,
753,3047,0d308233-a575-45a8-b918-befee503d469,68914.35,2025-12-26,food,77
754,2970,ea98054e-502a-49ac-8b03-fd39016efdc0,59002.9,2025-12-27,food,
755,2959,b4b80688-d9a2-44ff-89bc-0ade2dfefac9,93839.31,2025-12-29,medical,
756,3152,0b0bad81-60f8-4bdf-abcf-bd3b2aa0d8a3,54988.49,2025-12-10,medical,
757,3151,595185ce-97cb-4ccf-b1e9-aa1b86e4982f,66382.75,2025-12-30,medical,
758,2939,5876ab28-0828-4358-a175-d8d436ae970a,52882.77,2025-12-15,rent_arrears,
759,3097,e9b39e91-97dd-4531-806c-086ed5440ebb,63860.25,2025-12-27,education,
760,2893,3128eaf0-3d03-4de7-9555-62e7dc75ea9f,100180.42,2026-01-04,education,
761,3075,c138e7c6-ee89-4389-ae3a-d9fd6169384c,60986.48,2025-12-18,food,
762,3058,f3c07381-2cd4-4a41-9ff9-642a9c1e07ff,30667.96,2025-12-18,food,113
763,3166,7f134bdc-b4d8-4b46-a720-c29b3b373d23,41199.27,2025-12-21,food,
764,3007,5702812f-709b-4049-8bd5-68cd206fe49b,42809.81,2026-01-04,food,126
765,3135,97c64d8e-e5d6-4917-9c7b-34d48a195b6e,27909.29,2026-01-12,rent_arrears,
766,2985,b08c1c56-5d39-4926-a434-4dadb98482c6,73583.32,2025-12-22,other,
767,3008,17bb4fbd-ff4e-49e5-bba4-05d3edc68a47,59725.91,2025-12-29,food,
768,2912,fb4c5c08-6ca2-4c15-8a1e-49b686fe791d,96123.34,2025-12-18,childcare,185
769,3221,05fb9ebf-5ff7-49a9-95cc-2d2400d289cb,74726.22,2026-01-14,food,61
770,2968,8f8f7efc-655e-430d-9513-b782a28492a1,28357.0,2025-12-14,rent_arrears,
771,3076,6b065065-afa6-4819-8bf0-1996ca449ff5,47349.24,2026-01-04,childcare,
772,2926,72646eb8-0e26-4ec9-93e7-202de8636d5d,50208.08,2025-12-23,other,
773,3144,9ee44d21-07ad-48f5-b68c-6c3e49b0cd00,40930.37,2026-01-17,rent_arrears,
774,3204,088a2478-261c-4652-8259-36975aa15170,43362.09,2025-12-16,funeral,
775,2980,ffe89811-91e1-48ec-b0e1-b411bd8f5ddb,47312.06,2025-12-17,rent_arrears,102
776,2929,3b5a5557-b781-40e1-b973-33e18df94f61,11754.69,2025-12-26,childcare,
777,2938,6f3b37bc-254c-4f57-ae33-be8e1cd7384d,2816.7,2025-12-27,food,226
778,3109,8264f694-fa9f-455e-a11e-7c58d8db5992,17526.83,2026-01-10,other,
779,3202,6757ea85-31fb-43e8-9ee5-3b7bbb1a11b7,15311.37,2025-12-25,food,229
780,2995,c47934d7-de6a-4f7d-982e-8caf81a5548d,12043.49,2025-12-11,food,
781,3056,b197d4a7-3f6d-4352-ba6a-f3a9667bba4f,30137.74,2025-12-25,medical,145
782,3145,ec90c3e6-8ed2-42d9-b68c-3e0a13a7472e,7329.14,2025-12-19,education,
783,2987,ed14d486-023f-4100-a4a9-8df9166e000b,2682.53,2025-12-23,childcare,73
784,3279,656ee90d-2cae-4a24-b851-acd5388eab12,113953.89,2026-02-12,medical,
785,3567,92e78b8d-2ef1-464f-b478-91e1a0ae8e13,165902.94,2026-01-13,utilities,
786,3521,ba0dae2e-6526-470c-adab-5badb04d8a44,70383.66,2026-01-25,funeral,214
787,3229,72d9ca14-f788-429f-a7df-87a555933ac0,65713.15,2026-01-21,childcare,
788,3385,0f6b29ed-7a36-47b5-838a-1d0cc8355d76,111229.4,2026-01-18,food,190
789,3531,d2791d4d-b97f-43a5-894f-e16554d65dad,150614.49,2026-01-21,childcare,96
790,3557,584c3107-ec26-4484-847b-249bf0f85066,52063.18,2026-02-11,education,
791,3433,753ef1d9-6f7b-4f02-8b03-5498e661d63e,164796.75,2026-01-22,medical,
792,3525,6cc5c19b-f23e-45f3-ad1c-17b06f45073a,118196.64,2026-01-28,utilities,
793,3436,ef723e3b-d352-4bfb-b6bd-e49ad887fd03,56036.91,2026-02-03,utilities,93
794,3231,53391980-403b-422b-a9c9-53c47cf74594,134026.49,2026-02-10,funeral,
795,3440,8d664945-6d6b-4e51-bd70-b446a7686212,144300.35,2026-01-09,utilities,105
796,3272,0511bc2b-971a-4aed-aed1-b19573880c44,58791.34,2026-02-02,food,
797,3340,6e4253f2-564b-410a-ad50-44d502f369a6,57312.76,2026-02-13,medical,
798,3375,f6438c0f-d966-4518-a210-c187bf442e27,99422.0,2026-02-13,childcare,
799,3402,c4ea7bb0-a5df-4c36-9cbb-ea7b23af7479,65904.39,2026-01-24,medical,114
800,3277,6086e135-a86c-48ac-9ed8-dc20365a7fb3,39875.25,2026-01-21,food,
801,3341,eb059e8b-e11f-4f49-9a7c-e40ec367e0df,124969.33,2026-01-06,childcare,73
802,3459,8bd95aad-579c-461c-8657-9d8130481a57,38360.77,2026-02-05,food,
803,3515,0f712b8a-88b5-483b-b704-2a76cc7a5c48,57686.53,2026-02-05,food,
804,3304,bb4f0605-ec5d-4d57-ac9e-29a4bbd83f65,121828.26,2026-01-10,medical,
805,3466,d97345d3-4769-4c71-ab88-aeca02c20071,59012.36,2026-02-08,medical,
806,3355,c56962b3-89f8-484c-8b01-2d1fdbf78374,84517.26,2026-01-17,medical,
807,3250,8ccd2698-730f-4cc1-9458-ca00f9d9e447,81087.82,2026-01-06,medical,102
808,3312,caac8245-5110-450e-9610-eea155b1d14f,62486.8,2026-02-02,food,87
809,3363,ed6f13cf-a3b5-4bac-8519-27303d851e38,98504.59,2026-01-30,other,206
810,3256,544ed7e8-e153-4bd8-9c90-dba99b6b5338,103657.35,2026-01-27,medical,
811,3326,b66893c7-82c8-48b3-aecf-b739e69e5bd2,83721.84,2026-02-07,other,
812,3420,4e7a5382-4418-419d-b463-b57b7b494692,36441.09,2026-01-17,childcare,192
813,3225,f515c4b8-c830-42b5-8d8b-51d8d2cd3afe,88164.52,2026-02-04,medical,209
814,3410,da1a9b3b-4429-46ba-8258-0ad3c2f54bc2,71902.07,2026-02-05,food,
815,3394,51935ffa-aab6-4698-b47f-a577a5f81691,88623.65,2026-01-21,food,
816,3489,380834c9-d99f-4043-ab9e-d1151e74381b,95893.25,2026-01-07,education,
817,3392,49e607b6-2ba2-41bd-bfa5-f186e9628f42,55527.41,2026-01-19,medical,
818,3443,f2b27a08-a1c3-48f3-9854-e42d32a47a09,30733.52,2026-01-30,rent_arrears,
819,3300,89ec4dcb-be56-4e60-ba00-7e5a19b5897a,65558.97,2026-02-05,other,
820,3574,c1de7a9d-e698-44ad-a49d-42906fce558d,39443.4,2026-01-14,education,
821,3235,9357d3fe-7f9d-4ca9-bfe6-9f251685d92c,11783.26,2026-02-03,education,
822,3302,c66d0a46-00f2-4809-803f-06b284384c69,3500.84,2026-01-23,medical,
823,3546,731a4a78-da29-4fb6-aae9-66502e9516be,2815.15,2026-01-23,rent_arrears,174
824,3338,7e1390b2-a61f-41da-a2c8-ffac15efe4f4,4963.76,2026-01-27,funeral,128
825,3609,97688e5a-5d84-4bcb-9349-121c504d3c31,166484.81,2026-02-28,food,
826,3836,16d081ab-e73b-43d1-b4a8-494b8b7d534f,119018.67,2026-02-17,rent_arrears,
827,3738,97cdc763-a2ba-41dc-a1d7-55ea9f975045,97827.32,2026-03-12,rent_arrears,
828,3829,6b642c31-eea6-43cf-8a6e-fa1a1091b77e,183925.7,2026-03-09,childcare,
829,3745,8b65234c-964f-4fb0-9c80-4019e6894d15,149789.91,2026-03-09,other,
830,3819,87ca40fc-182c-4ec8-8906-1e683cc378bf,144747.42,2026-02-06,medical,
831,3927,59c62d64-e734-474c-ac6a-351d9856b7b1,70495.18,2026-03-06,childcare,
832,3624,bffbdad1-7b2d-4417-8ec3-c70a3ccbe68d,149363.77,2026-02-28,medical,
833,3619,23b1b122-d832-4bc2-8100-5e8118f07a6d,153997.55,2026-02-10,childcare,72
834,3648,a8bad0a6-9230-4ea4-821b-1d919f709028,95145.1,2026-02-16,medical,
835,3790,80c64ae6-42bb-425b-955c-a93dd248a59c,41431.95,2026-03-07,medical,
836,3753,b5e68910-ff33-460f-ae3d-6b932cfa12e8,111856.99,2026-02-26,childcare,
837,3886,2f418013-700e-4656-bb5a-b2f881f6df68,84313.84,2026-02-26,food,
838,3858,7dd035b9-20e6-45bd-b33c-ea6af41a1a90,73519.64,2026-02-20,childcare,
839,3617,ce37fb83-c535-4806-bc1f-dd05e39b5cef,68828.47,2026-02-28,childcare,103
840,3929,21de0848-be7e-49dd-ac13-0b8613476790,82763.3,2026-03-06,education,
841,3764,577087d6-b6ec-4ed9-8aab-0049268471db,118798.89,2026-02-28,medical,
842,3872,16126bcd-1e87-4ebe-8f9c-763910f03fa1,131320.05,2026-03-04,utilities,
843,3875,548034b9-4b32-404b-add6-c3691a3a01ed,97071.21,2026-02-26,utilities,
844,3653,2b4aeb26-2d9d-4a2e-9588-6f4e8f6ef5ca,45376.9,2026-02-22,medical,
845,3711,ad2b9d68-ef3b-4bf5-8d1d-eeef51b60f32,99075.11,2026-03-05,childcare,74
846,3837,ca2a6efc-ca75-4817-8e10-297d2ed6d4fd,57344.01,2026-02-22,medical,
847,3590,71d96325-92b0-405e-8fa5-87f3ffcc6d6a,71973.7,2026-03-04,food,
848,3679,2b375167-b3e9-4215-bd68-f28a0ddfb04b,91398.04,2026-02-14,rent_arrears,164
849,3723,a7fa9c2d-eb9b-4a45-b3e8-87b4341945b1,50579.81,2026-03-11,medical,205
850,3802,4ed280eb-87ee-4d72-a6b1-a1ba314154f3,60122.75,2026-03-02,medical,
851,3908,af0c492c-b6b2-473c-8b37-9149bb7ad730,46503.46,2026-02-04,medical,
852,3757,e4f8c1cb-7517-4390-b8fe-266d0a5187bd,82069.64,2026-02-18,food,170
853,3789,126d215b-5757-4847-9ecb-ee1508ca8406,125568.42,2026-02-20,other,
854,3849,0c95a71e-fc1e-4e00-842b-be590cdbbe98,23164.02,2026-02-27,medical,
855,3751,d6dcdb9b-743c-4aef-9e55-c77da79c54ca,48337.76,2026-02-27,food,202
856,3855,7e2e6245-643b-4e20-b208-b79dd1afaa6b,78946.22,2026-02-12,childcare,223
857,3717,dc87d0fb-2f94-4856-8768-ab0da688eb91,32118.91,2026-02-04,food,
858,3785,dede3189-0a61-40da-a9aa-2d3938e4141c,34925.82,2026-03-06,food,
859,3671,395f7447-b3e7-48b6-806a-1ba28420cc8f,39000.67,2026-03-07,medical,
860,3796,5db25609-e835-4a3a-892e-ab48e2bcc077,30788.48,2026-02-11,medical,
861,3656,0eb8f523-b663-40bd-8fc8-4278b705ea69,2764.6,2026-03-11,food,
862,3918,768daa06-01c0-4c09-9d1e-9e68c1c8f5da,15440.32,2026-03-08,medical,132
863,3880,d77727fd-931b-4bf5-8789-18abce099bd7,27461.38,2026-02-28,education,
864,3874,8036e5c0-077e-41e8-9745-572968a7cad4,25421.42,2026-02-23,education,61
865,3737,6cb1f7d9-bfff-4c1c-8ce0-32c8a5010811,10830.22,2026-02-13,utilities,
866,3803,924c3fa5-c0a5-4e23-b970-e7c4228a587b,2869.48,2026-02-04,other,77
867,3988,d7c54c17-617f-44c6-ab73-e7c6579a248d,229348.87,2026-03-10,medical,123
868,4155,befc7ad7-97b6-4760-8c24-fe92d9cc21f9,68261.91,2026-03-21,food,140
